image_path,student_id,group,split,aug_type,field,gt_value,cer,correct
images/augmented/th/71020001_aug4_perspective.png,71020001,th,augmented,perspective,name,สถ1สถาปัตยกรรมศิลปะและการออกแบบ1,0.15625,True
images/augmented/th/71020001_aug4_perspective.png,71020001,th,augmented,perspective,faculty_name,คณะสถาปัตยกรรมศิลปะและการออกแบบ,0.0967741935483871,True
images/augmented/th/71020001_aug4_perspective.png,71020001,th,augmented,perspective,degree,ภูมิสถาปัตยกรรมศาสตรบัณฑิต,0.11538461538461539,True
images/augmented/th/71020001_aug4_perspective.png,71020001,th,augmented,perspective,program,ภูมิสถาปัตยกรรม,0.0,True
images/augmented/th/71020001_aug4_perspective.png,71020001,th,augmented,perspective,date_of_birth,1999-03-14,0.7,False
images/augmented/th/71020001_aug4_perspective.png,71020001,th,augmented,perspective,admis_date,2018-08-06,0.6,False
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,student_id,71020001,0.0,True
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,prename,นางสาว,0.0,True
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,name,สถ1สถาปัตยกรรมศิลปะและการออกแบบ1,0.09375,True
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,faculty_name,คณะสถาปัตยกรรมศิลปะและการออกแบบ,0.12903225806451613,True
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,degree,ภูมิสถาปัตยกรรมศาสตรบัณฑิต,0.11538461538461539,True
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,program,ภูมิสถาปัตยกรรม,0.0,True
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,date_of_birth,1999-03-14,0.7,False
images/augmented/th/71020001_aug5_jpeg_dark.png,71020001,th,augmented,jpeg_dark,admis_date,2018-08-06,0.7,False
images/original/th/71020005.png,71020005,th,original,none,student_id,71020005,0.0,True
images/original/th/71020005.png,71020005,th,original,none,prename,นางสาว,0.0,True
images/original/th/71020005.png,71020005,th,original,none,name,สถ5สถาปัตยกรรมศิลปะและการออกแบบ5,0.03125,True
images/original/th/71020005.png,71020005,th,original,none,faculty_name,คณะสถาปัตยกรรมศาสตร์,0.1,True
images/original/th/71020005.png,71020005,th,original,none,degree,ศิลปกรรมศาสตรบัณฑิต,0.0,True
images/original/th/71020005.png,71020005,th,original,none,program,การออกแบบสนเทศสามมิติ,0.0,True
images/original/th/71020005.png,71020005,th,original,none,date_of_birth,1997-12-23,0.7,False
images/original/th/71020005.png,71020005,th,original,none,admis_date,2018-08-06,0.8,False
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,student_id,71020005,0.0,True
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,prename,นางสาว,0.0,True
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,name,สถ5สถาปัตยกรรมศิลปะและการออกแบบ5,0.03125,True
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,faculty_name,คณะสถาปัตยกรรมศาสตร์,0.1,True
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,degree,ศิลปกรรมศาสตรบัณฑิต,0.0,True
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,program,การออกแบบสนเทศสามมิติ,0.0,True
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,date_of_birth,1997-12-23,0.6,False
images/augmented/th/71020005_aug1_rotate_bright.png,71020005,th,augmented,rotate_bright,admis_date,2018-08-06,0.7,False
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,student_id,71020005,0.0,True
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,prename,นางสาว,0.0,True
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,name,สถ5สถาปัตยกรรมศิลปะและการออกแบบ5,0.09375,True
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,faculty_name,คณะสถาปัตยกรรมศาสตร์,0.15,True
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,degree,ศิลปกรรมศาสตรบัณฑิต,0.0,True
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,program,การออกแบบสนเทศสามมิติ,0.0,True
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,date_of_birth,1997-12-23,0.6,False
images/augmented/th/71020005_aug2_noise.png,71020005,th,augmented,noise,admis_date,2018-08-06,0.7,False
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,student_id,71020005,0.0,True
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,prename,นางสาว,0.0,True
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,name,สถ5สถาปัตยกรรมศิลปะและการออกแบบ5,0.03125,True
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,faculty_name,คณะสถาปัตยกรรมศาสตร์,0.1,True
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,degree,ศิลปกรรมศาสตรบัณฑิต,0.0,True
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,program,การออกแบบสนเทศสามมิติ,0.0,True
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,date_of_birth,1997-12-23,0.8,False
images/augmented/th/71020005_aug3_blur_contrast.png,71020005,th,augmented,blur_contrast,admis_date,2018-08-06,0.8,False
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,student_id,71020005,0.0,True
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,prename,นางสาว,0.0,True
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,name,สถ5สถาปัตยกรรมศิลปะและการออกแบบ5,0.375,False
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,faculty_name,คณะสถาปัตยกรรมศาสตร์,0.15,True
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,degree,ศิลปกรรมศาสตรบัณฑิต,0.0,True
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,program,การออกแบบสนเทศสามมิติ,0.0,True
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,date_of_birth,1997-12-23,0.7,False
images/augmented/th/71020005_aug4_perspective.png,71020005,th,augmented,perspective,admis_date,2018-08-06,0.7,False
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,student_id,71020005,0.0,True
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,prename,นางสาว,0.0,True
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,name,สถ5สถาปัตยกรรมศิลปะและการออกแบบ5,0.15625,True
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,faculty_name,คณะสถาปัตยกรรมศาสตร์,0.1,True
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,degree,ศิลปกรรมศาสตรบัณฑิต,0.0,True
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,program,การออกแบบสนเทศสามมิติ,0.0,True
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,date_of_birth,1997-12-23,0.7,False
images/augmented/th/71020005_aug5_jpeg_dark.png,71020005,th,augmented,jpeg_dark,admis_date,2018-08-06,0.7,False
images/original/th/71020009.png,71020009,th,original,none,student_id,71020009,0.0,True
images/original/th/71020009.png,71020009,th,original,none,prename,นาย,0.0,True
images/original/th/71020009.png,71020009,th,original,none,name,สถ9สถาปัตยกรรมศิลปะและการออกแบบ9,0.09375,True
images/original/th/71020009.png,71020009,th,original,none,faculty_name,คณะสถาปัตยกรรมศิลปะและการออกแบบ,0.12903225806451613,True
images/original/th/71020009.png,71020009,th,original,none,degree,สถาปัตยกรรมศาสตรบัณฑิต,0.045454545454545456,True
images/original/th/71020009.png,71020009,th,original,none,program,ศิลปอุตสาหกรรม,0.0,True
images/original/th/71020009.png,71020009,th,original,none,date_of_birth,2000-12-18,0.6,False
images/original/th/71020009.png,71020009,th,original,none,admis_date,2018-08-06,0.6,False
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,student_id,71020009,0.0,True
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,prename,นาย,0.0,True
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,name,สถ9สถาปัตยกรรมศิลปะและการออกแบบ9,0.09375,True
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,faculty_name,คณะสถาปัตยกรรมศิลปะและการออกแบบ,0.0,True
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,degree,สถาปัตยกรรมศาสตรบัณฑิต,0.13636363636363635,True
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,program,ศิลปอุตสาหกรรม,0.0,True
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,date_of_birth,2000-12-18,0.6,False
images/augmented/th/71020009_aug1_rotate_bright.png,71020009,th,augmented,rotate_bright,admis_date,2018-08-06,0.6,False
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,student_id,71020009,0.0,True
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,prename,นาย,0.0,True
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,name,สถ9สถาปัตยกรรมศิลปะและการออกแบบ9,0.03125,True
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,faculty_name,คณะสถาปัตยกรรมศิลปะและการออกแบบ,0.12903225806451613,True
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,degree,สถาปัตยกรรมศาสตรบัณฑิต,0.13636363636363635,True
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,program,ศิลปอุตสาหกรรม,0.0,True
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,date_of_birth,2000-12-18,0.6,False
images/augmented/th/71020009_aug2_noise.png,71020009,th,augmented,noise,admis_date,2018-08-06,0.7,False
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,student_id,71020009,0.0,True
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,prename,นาย,0.0,True
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,name,สถ9สถาปัตยกรรมศิลปะและการออกแบบ9,0.09375,True
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,faculty_name,คณะสถาปัตยกรรมศิลปะและการออกแบบ,0.0967741935483871,True
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,degree,สถาปัตยกรรมศาสตรบัณฑิต,0.045454545454545456,True
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,program,ศิลปอุตสาหกรรม,0.0,True
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,date_of_birth,2000-12-18,0.6,False
images/augmented/th/71020009_aug3_blur_contrast.png,71020009,th,augmented,blur_contrast,admis_date,2018-08-06,0.7,False
images/augmented/th/71020009_aug4_perspective.png,71020009,th,augmented,perspective,student_id,71020009,0.0,True
